#Datum;Uhrzeit;WR;Pac;DaySum;Status;Error;Pdc1;Pdc2;Pdc3;Udc1;Udc2;Udc3;Temp;Uac
05.03.14;15:25:00;1;8332;25978;3;0;2862;2857;2865;401;401;401;41;236
05.03.14;15:20:00;1;9185;25285;3;0;3138;3135;3138;401;401;401;42;240
05.03.14;15:15:00;1;9037;24520;3;0;3088;3082;3085;410;409;410;42;241
05.03.14;15:10:00;1;9349;23767;3;0;3191;3187;3190;428;427;428;41;240
05.03.14;15:05:00;1;8432;22987;3;0;2870;2865;2870;442;442;443;37;240
05.03.14;15:00:00;1;1587;22295;3;0;533;535;527;437;436;437;35;238
05.03.14;14:55:00;1;995;22164;3;0;336;316;335;428;427;427;35;237
05.03.14;14:50:00;1;1223;22080;3;0;403;415;400;429;428;428;36;237
05.03.14;14:45:00;1;1434;21978;3;0;472;479;481;429;429;429;37;237
05.03.14;14:40:00;1;2280;21858;3;0;765;763;763;435;434;434;37;238
05.03.14;14:35:00;1;5411;21660;3;0;1853;1832;1848;451;450;450;35;239
05.03.14;14:30:00;1;1370;21220;3;0;461;446;463;435;434;435;34;237
05.03.14;14:25:00;1;1184;21107;3;0;385;410;382;431;430;431;34;236
05.03.14;14:20:00;1;1381;21009;3;0;452;473;452;429;429;429;35;237
05.03.14;14:15:00;1;2329;20892;3;0;782;781;783;439;438;438;35;237
05.03.14;14:10:00;1;2337;20697;3;0;837;727;832;435;434;434;34;238
05.03.14;14:05:00;1;916;20497;3;0;302;303;302;427;427;427;34;237
05.03.14;14:00:00;1;877;20421;3;0;286;298;284;424;423;424;34;237
05.03.14;13:55:00;1;1094;20348;3;0;363;359;366;425;425;425;33;237
05.03.14;13:50:00;1;1132;20256;3;0;374;385;369;422;421;422;33;237
05.03.14;13:45:00;1;1155;20162;3;0;375;396;380;415;414;415;34;237
05.03.14;13:40:00;1;2209;20064;3;0;750;764;753;412;411;412;36;235
05.03.14;13:35:00;1;3660;19874;3;0;1240;1237;1249;415;415;415;39;237
05.03.14;13:30:00;1;7742;19567;3;0;2638;2633;2635;421;421;422;40;239
05.03.14;13:25:00;1;7809;18913;3;0;2663;2660;2663;413;413;413;38;239
05.03.14;13:20:00;1;4976;18261;3;0;1685;1679;1677;411;410;411;37;238
05.03.14;13:15:00;1;4554;17848;3;0;1531;1534;1535;410;409;410;40;238
05.03.14;13:10:00;1;7994;17461;3;0;2726;2723;2727;416;415;416;41;239
05.03.14;13:05:00;1;8054;16791;3;0;2749;2743;2747;415;415;415;41;238
05.03.14;13:00:00;1;8066;16120;3;0;2751;2745;2749;418;417;418;41;239
05.03.14;12:55:00;1;8201;15449;3;0;2798;2792;2797;417;416;417;41;239
05.03.14;12:50:00;1;8362;14763;3;0;2853;2847;2851;416;415;416;41;238
05.03.14;12:45:00;1;7984;14069;3;0;2717;2713;2720;425;424;425;41;238
05.03.14;12:40:00;1;8010;13407;3;0;2731;2726;2731;425;424;425;41;238
05.03.14;12:35:00;1;7868;12735;3;0;2682;2679;2681;428;428;428;39;238
05.03.14;12:30:00;1;7210;12079;3;0;2455;2453;2454;427;426;426;38;238
05.03.14;12:25:00;1;6082;11489;3;0;2075;2074;2078;420;419;420;39;237
05.03.14;12:20:00;1;6712;10974;3;0;2295;2292;2294;412;411;412;38;237
05.03.14;12:15:00;1;6537;10410;3;0;2229;2225;2228;409;408;409;37;238
05.03.14;12:10:00;1;6162;9867;3;0;2100;2097;2100;397;397;397;36;237
05.03.14;12:05:00;1;5421;9354;3;0;1853;1850;1851;422;421;422;36;236
05.03.14;12:00:00;1;5743;8902;3;0;1952;1949;1953;430;429;430;35;237
05.03.14;11:55:00;1;5193;8424;3;0;1766;1764;1766;423;422;422;35;238
05.03.14;11:50:00;1;5240;7985;3;0;1782;1777;1781;431;431;431;35;236
05.03.14;11:45:00;1;4859;7549;3;0;1646;1643;1645;436;435;436;35;237
05.03.14;11:40:00;1;5193;7147;3;0;1765;1761;1764;435;435;435;35;237
05.03.14;11:35:00;1;5147;6712;3;0;1749;1747;1748;435;434;435;35;237
05.03.14;11:30:00;1;5107;6283;3;0;1735;1732;1734;435;434;434;35;237
05.03.14;11:25:00;1;4876;5858;3;0;1655;1652;1656;442;442;442;35;237
05.03.14;11:20:00;1;5028;5455;3;0;1707;1705;1706;443;443;443;35;236
05.03.14;11:15:00;1;4518;5035;3;0;1530;1526;1530;442;441;442;36;236
05.03.14;11:10:00;1;3638;4664;3;0;1242;1234;1244;436;435;436;38;237
05.03.14;11:05:00;1;4606;4362;3;0;1563;1562;1564;438;438;439;38;237
05.03.14;11:00:00;1;4544;3980;3;0;1541;1540;1543;440;439;439;37;236
05.03.14;10:55:00;1;3997;3602;3;0;1352;1348;1350;441;440;441;36;236
05.03.14;10:50:00;1;3692;3261;3;0;1254;1244;1253;457;457;457;34;236
05.03.14;10:45:00;1;1856;2957;3;0;621;624;620;447;447;447;34;234
05.03.14;10:40:00;1;2275;2801;3;0;762;760;763;451;451;451;34;234
05.03.14;10:35:00;1;2174;2611;3;0;731;730;731;450;449;450;33;235
05.03.14;10:30:00;1;2134;2430;3;0;717;713;719;451;450;452;33;236
05.03.14;10:25:00;1;2114;2252;3;0;709;710;710;453;452;453;33;236
05.03.14;10:20:00;1;2433;2075;3;0;818;818;819;462;461;462;33;236
05.03.14;10:15:00;1;2372;1872;3;0;798;797;798;463;463;463;32;235
05.03.14;10:10:00;1;2188;1674;3;0;735;733;735;465;464;464;32;235
05.03.14;10:05:00;1;1903;1492;3;0;649;618;645;465;465;465;31;236
05.03.14;10:00:00;1;1559;1334;3;0;526;512;524;465;464;465;31;235
05.03.14;09:55:00;1;1317;1205;3;0;441;450;427;463;462;463;31;235
05.03.14;09:50:00;1;1137;1095;3;0;382;363;390;459;459;459;30;235
05.03.14;09:45:00;1;997;1000;3;0;341;334;318;457;456;457;30;235
05.03.14;09:40:00;1;834;918;3;0;275;267;285;452;452;453;29;234
05.03.14;09:35:00;1;723;848;3;0;254;227;234;447;446;447;29;235
05.03.14;09:30:00;1;657;788;3;0;220;221;207;444;443;444;28;234
05.03.14;09:25:00;1;637;733;3;0;205;221;205;443;442;443;28;235
05.03.14;09:20:00;1;636;680;3;0;203;221;203;443;442;443;28;236
05.03.14;09:15:00;1;610;626;3;0;188;216;199;442;442;443;27;235
05.03.14;09:10:00;1;585;575;3;0;181;200;192;441;441;441;26;236
05.03.14;09:05:00;1;549;526;3;0;178;173;183;440;439;439;27;236
05.03.14;09:00:00;1;533;480;3;0;178;163;183;440;440;440;26;236
05.03.14;08:55:00;1;508;436;3;0;175;150;175;440;439;439;26;236
05.03.14;08:50:00;1;474;393;3;0;166;142;152;438;437;438;26;236
05.03.14;08:45:00;1;419;354;3;0;139;137;132;435;434;435;26;236
05.03.14;08:40:00;1;405;318;3;0;124;136;128;433;432;433;25;236
05.03.14;08:35:00;1;365;285;3;0;107;126;119;429;428;429;25;234
05.03.14;08:30:00;1;318;254;3;0;100;97;106;423;422;423;25;236
05.03.14;08:25:00;1;266;227;3;0;94;78;82;415;415;415;25;236
05.03.14;08:20:00;1;284;205;3;0;98;81;89;417;416;417;25;236
05.03.14;08:15:00;1;366;181;3;0;109;124;121;426;426;426;24;235
05.03.14;08:10:00;1;390;150;3;0;119;134;126;429;428;429;24;234
05.03.14;08:05:00;1;321;117;3;0;99;101;108;422;422;422;23;234
05.03.14;08:00:00;1;289;90;3;0;96;81;96;418;417;418;22;234
05.03.14;07:55:00;1;244;66;3;0;81;73;76;411;410;410;22;235
05.03.14;07:50:00;1;184;46;3;0;49;62;59;397;396;396;21;236
05.03.14;07:45:00;1;111;31;3;0;31;37;31;365;364;365;21;233
05.03.14;07:40:00;1;84;21;3;0;22;28;24;344;344;344;20;232
05.03.14;07:35:00;1;96;14;3;0;26;33;26;355;354;354;19;232
05.03.14;07:30:00;1;56;6;3;0;12;21;16;304;304;304;18;233
05.03.14;07:25:00;1;18;1;3;0;0;9;5;251;251;251;18;233
05.03.14;07:20:00;1;5;0;3;0;0;8;0;258;258;258;18;233
