#Datum;Uhrzeit;WR;Pac;DaySum;Status;Error;Pdc1;Pdc2;Pdc3;Udc1;Udc2;Udc3;Temp;Uac
24.02.14;14:20:00;1;7509;20874;3;0;2568;2564;2567;370;370;370;40;234
24.02.14;14:15:00;1;6835;20249;3;0;2336;2332;2335;374;374;374;39;235
24.02.14;14:10:00;1;6471;19680;3;0;2210;2205;2208;376;376;376;38;235
24.02.14;14:05:00;1;6341;19140;3;0;2160;2158;2160;403;403;403;37;234
24.02.14;14:00:00;1;5934;18610;3;0;2020;2017;2019;418;418;418;37;235
24.02.14;13:55:00;1;5614;18116;3;0;1909;1906;1909;413;413;413;36;235
24.02.14;13:50:00;1;5554;17648;3;0;1888;1885;1887;420;420;420;36;234
24.02.14;13:45:00;1;5405;17187;3;0;1841;1837;1839;397;396;397;35;235
24.02.14;13:40:00;1;5089;16737;3;0;1737;1734;1737;364;364;364;35;235
24.02.14;13:35:00;1;4792;16313;3;0;1634;1630;1633;364;363;363;35;234
24.02.14;13:30:00;1;4530;15913;3;0;1542;1538;1540;378;377;377;35;234
24.02.14;13:25:00;1;4289;15536;3;0;1459;1456;1458;391;391;391;35;233
24.02.14;13:20:00;1;4366;15179;3;0;1484;1482;1484;395;394;395;36;233
24.02.14;13:15:00;1;4643;14815;3;0;1578;1574;1576;414;413;414;37;234
24.02.14;13:10:00;1;5011;14427;3;0;1704;1699;1703;413;413;413;38;234
24.02.14;13:05:00;1;5318;14010;3;0;1809;1805;1809;404;403;404;38;236
24.02.14;13:00:00;1;5956;13564;3;0;2027;2026;2027;405;404;405;39;239
24.02.14;12:55:00;1;6505;13069;3;0;2214;2211;2213;417;416;417;40;239
24.02.14;12:50:00;1;6627;12524;3;0;2259;2253;2256;414;413;414;40;239
24.02.14;12:45:00;1;6735;11973;3;0;2295;2291;2294;408;407;408;40;239
24.02.14;12:40:00;1;7003;11411;3;0;2386;2384;2387;411;410;411;39;239
24.02.14;12:35:00;1;7027;10829;3;0;2394;2391;2394;419;418;418;38;239
24.02.14;12:30:00;1;6765;10241;3;0;2306;2302;2306;408;407;408;38;239
24.02.14;12:25:00;1;6373;9680;3;0;2171;2168;2172;410;409;410;37;238
24.02.14;12:20:00;1;5976;9149;3;0;2035;2034;2036;405;404;405;36;238
24.02.14;12:15:00;1;5637;8652;3;0;1921;1917;1920;401;401;401;36;238
24.02.14;12:10:00;1;5429;8182;3;0;1849;1841;1846;424;423;424;35;238
24.02.14;12:05:00;1;5178;7730;3;0;1762;1756;1760;426;425;426;35;238
24.02.14;12:00:00;1;4902;7299;3;0;1665;1663;1665;431;431;431;35;238
24.02.14;11:55:00;1;4669;6891;3;0;1587;1583;1586;424;423;423;35;237
24.02.14;11:50:00;1;4427;6502;3;0;1504;1499;1502;430;430;430;35;237
24.02.14;11:45:00;1;4395;6133;3;0;1492;1489;1492;439;438;439;35;237
24.02.14;11:40:00;1;4189;5766;3;0;1422;1418;1420;436;436;436;36;236
24.02.14;11:35:00;1;4106;5418;3;0;1393;1390;1394;433;432;433;38;236
24.02.14;11:30:00;1;3956;5076;3;0;1342;1340;1342;432;431;431;38;237
24.02.14;11:25:00;1;3812;4746;3;0;1293;1291;1293;429;428;429;38;237
24.02.14;11:20:00;1;3626;4429;3;0;1228;1228;1230;429;428;429;38;236
24.02.14;11:15:00;1;3627;4128;3;0;1229;1228;1230;425;424;425;37;236
24.02.14;11:10:00;1;3590;3825;3;0;1216;1215;1217;428;428;429;37;236
24.02.14;11:05:00;1;3406;3526;3;0;1154;1151;1153;437;437;437;36;235
24.02.14;11:00:00;1;3413;3242;3;0;1155;1153;1156;438;437;438;36;235
24.02.14;10:55:00;1;3142;2958;3;0;1063;1062;1063;432;431;432;35;235
24.02.14;10:50:00;1;3062;2696;3;0;1035;1035;1036;433;432;433;34;236
24.02.14;10:45:00;1;2892;2441;3;0;978;973;975;458;457;458;34;236
24.02.14;10:40:00;1;2719;2200;3;0;918;914;916;461;460;461;33;235
24.02.14;10:35:00;1;2507;1974;3;0;844;842;844;461;460;461;33;236
24.02.14;10:30:00;1;2395;1764;3;0;806;804;806;463;462;463;32;237
24.02.14;10:25:00;1;2179;1566;3;0;731;731;733;464;463;465;31;237
24.02.14;10:20:00;1;1934;1384;3;0;660;629;654;465;464;465;31;237
24.02.14;10:15:00;1;1538;1223;3;0;525;509;509;459;458;459;31;237
24.02.14;10:10:00;1;1249;1096;3;0;401;438;410;461;460;461;30;237
24.02.14;10:05:00;1;1111;992;3;0;376;354;380;459;459;459;30;237
24.02.14;10:00:00;1;1014;899;3;0;350;339;322;456;455;456;29;236
24.02.14;09:55:00;1;880;815;3;0;283;299;293;452;452;452;29;236
24.02.14;09:50:00;1;746;742;3;0;260;235;243;451;451;452;28;236
24.02.14;09:45:00;1;640;680;3;0;197;222;204;446;446;446;28;236
24.02.14;09:40:00;1;583;627;3;0;180;197;192;441;441;441;28;236
24.02.14;09:35:00;1;541;578;3;0;177;170;184;439;438;439;27;236
24.02.14;09:30:00;1;519;533;3;0;174;154;178;437;437;438;27;235
24.02.14;09:25:00;1;493;490;3;0;169;145;167;437;437;437;27;235
24.02.14;09:20:00;1;480;449;3;0;166;141;150;437;436;436;26;236
24.02.14;09:15:00;1;444;409;3;0;155;140;136;435;435;435;26;236
24.02.14;09:10:00;1;414;372;3;0;138;136;130;433;433;433;26;237
24.02.14;09:05:00;1;390;337;3;0;117;133;125;432;431;431;25;236
24.02.14;09:00:00;1;371;305;3;0;107;126;119;429;428;429;25;236
24.02.14;08:55:00;1;343;274;3;0;103;115;113;427;427;427;25;236
24.02.14;08:50:00;1;328;245;3;0;101;104;108;426;425;426;25;236
24.02.14;08:45:00;1;310;218;3;0;99;92;105;424;424;424;25;236
24.02.14;08:40:00;1;292;192;3;0;96;82;99;422;421;422;25;235
24.02.14;08:35:00;1;270;167;3;0;93;76;88;419;418;418;24;234
24.02.14;08:30:00;1;254;144;3;0;89;73;78;416;415;415;24;235
24.02.14;08:25:00;1;237;123;3;0;82;70;71;413;412;412;24;234
24.02.14;08:20:00;1;222;103;3;0;70;68;67;410;409;410;23;234
24.02.14;08:15:00;1;203;84;3;0;57;67;64;405;404;405;23;234
24.02.14;08:10:00;1;183;67;3;0;47;61;59;401;400;401;22;235
24.02.14;08:05:00;1;163;52;3;0;43;55;52;392;392;392;22;235
24.02.14;08:00:00;1;140;38;3;0;39;46;42;384;383;383;21;236
24.02.14;07:55:00;1;116;26;3;0;34;37;33;371;370;371;21;236
24.02.14;07:50:00;1;89;17;3;0;25;28;24;350;350;350;20;236
24.02.14;07:45:00;1;58;9;3;0;12;21;17;314;314;314;20;235
24.02.14;07:40:00;1;32;4;3;0;5;14;9;269;268;268;19;235
24.02.14;07:35:00;1;16;1;3;0;0;9;4;251;251;251;18;236
24.02.14;07:30:00;1;5;0;3;0;0;7;0;255;255;255;18;235
24.02.14;07:25:00;1;0;0;2;0;0;12;0;310;310;310;18;235
