#Datum;Uhrzeit;WR;Pac;DaySum;Status;Error;Pdc1;Pdc2;Pdc3;Udc1;Udc2;Udc3;Temp;Uac
07.03.14;08:40:00;1;521;338;3;0;176;161;178;438;438;438;26;235
07.03.14;08:35:00;1;516;294;3;0;176;152;177;438;438;438;26;235
07.03.14;08:30:00;1;473;251;3;0;165;142;154;437;436;437;25;236
07.03.14;08:25:00;1;410;211;3;0;128;136;129;432;432;432;25;236
07.03.14;08:20:00;1;405;177;3;0;128;135;128;432;431;432;25;235
07.03.14;08:15:00;1;322;144;3;0;102;99;107;423;423;423;24;235
07.03.14;08:10:00;1;300;117;3;0;100;84;102;421;420;421;24;235
07.03.14;08:05:00;1;276;92;3;0;96;77;89;417;417;417;23;235
07.03.14;08:00:00;1;215;69;3;0;65;69;67;406;405;405;22;234
07.03.14;07:55:00;1;163;50;3;0;43;54;52;390;389;389;22;235
07.03.14;07:50:00;1;143;37;3;0;39;46;44;382;381;382;21;235
07.03.14;07:45:00;1;113;25;3;0;33;35;33;366;365;365;21;235
07.03.14;07:40:00;1;67;15;3;0;17;22;19;325;325;325;20;235
07.03.14;07:35:00;1;50;10;3;0;10;18;14;301;300;300;20;235
07.03.14;07:30:00;1;34;5;3;0;5;13;9;267;267;267;20;232
07.03.14;07:25:00;1;20;2;3;0;0;10;6;251;251;251;19;232
07.03.14;07:20:00;1;9;0;3;0;0;7;1;251;251;251;18;232
07.03.14;07:15:00;1;2;0;3;0;0;8;0;263;263;263;18;232
